Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00    1024/1024        double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [46]
[138]    0.0    0.00    0.00    1024         std::normal_distribution<double>::param_type::mean() const [138]
-----------------------------------------------
                0.00    0.00    1024/1024        double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::normal_distribution<double>::param_type const&) [46]
[139]    0.0    0.00    0.00    1024         std::normal_distribution<double>::param_type::stddev() const [139]
-----------------------------------------------
                0.00    0.00    1024/1024        double std::lognormal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::lognormal_distribution<double>::param_type const&) [48]
[140]    0.0    0.00    0.00    1024         std::lognormal_distribution<double>::param_type::m() const [140]
-----------------------------------------------
                0.00    0.00    1024/1024        double std::lognormal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::lognormal_distribution<double>::param_type const&) [48]
[141]    0.0    0.00    0.00    1024         std::lognormal_distribution<double>::param_type::s() const [141]
-----------------------------------------------
                0.00    0.00      12/692         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
                0.00    0.00     340/692         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [151]
                0.00    0.00     340/692         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [150]
[142]    0.0    0.00    0.00     692         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [142]
-----------------------------------------------
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [144]
[143]    0.0    0.00    0.00     624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [143]
-----------------------------------------------
                0.00    0.00     624/624         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [254]
[144]    0.0    0.00    0.00     624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [144]
                0.00    0.00     624/624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [143]
-----------------------------------------------
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [146]
[145]    0.0    0.00    0.00     623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [145]
-----------------------------------------------
                0.00    0.00     623/623         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [254]
[146]    0.0    0.00    0.00     623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [146]
                0.00    0.00     623/623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [145]
-----------------------------------------------
                0.00    0.00     400/400         std::vector<int, std::allocator<int> >::clear() [148]
[147]    0.0    0.00    0.00     400         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [147]
                0.00    0.00     396/100481      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [83]
                0.00    0.00     396/100403      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [86]
-----------------------------------------------
                0.00    0.00     200/400         calculateTotalPopSpec(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [12]
                0.00    0.00     200/400         calculateCellPop(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [59]
[148]    0.0    0.00    0.00     400         std::vector<int, std::allocator<int> >::clear() [148]
                0.00    0.00     400/400         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [147]
-----------------------------------------------
                0.00    0.00     384/384         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [167]
[149]    0.0    0.00    0.00     384         double* std::__niter_base<double*>(double*) [149]
-----------------------------------------------
                0.00    0.00     340/340         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [151]
[150]    0.0    0.00    0.00     340         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [150]
                0.00    0.00     340/692         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [142]
                0.00    0.00     340/102291      operator new(unsigned long, void*) [82]
-----------------------------------------------
                0.00    0.00      12/340         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
                0.00    0.00     328/340         std::vector<int, std::allocator<int> >::push_back(int const&) [63]
[151]    0.0    0.00    0.00     340         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [151]
                0.00    0.00     340/692         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [142]
                0.00    0.00     340/340         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [150]
-----------------------------------------------
                0.00    0.00      14/254         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator<int*>(__gnu_cxx::__normal_iterator<int*, __gnu_cxx::__enable_if<std::__are_same<int*, int*>::__value, std::vector<int, std::allocator<int> > >::__type> const&) [207]
                0.00    0.00      24/254         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [64]
                0.00    0.00      28/254         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [210]
                0.00    0.00      54/254         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [62]
                0.00    0.00      56/254         int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [191]
                0.00    0.00      78/254         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [194]
[152]    0.0    0.00    0.00     254         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [152]
-----------------------------------------------
                0.00    0.00       1/235         int* std::fill_n<int*, int, int>(int*, int, int const&) [264]
                0.00    0.00     234/235         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [179]
[153]    0.0    0.00    0.00     235         int* std::__niter_base<int*>(int*) [153]
-----------------------------------------------
                0.00    0.00      78/206         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [174]
                0.00    0.00     128/206         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [162]
[154]    0.0    0.00    0.00     206         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [154]
-----------------------------------------------
                0.00    0.00      67/204         std::vector<int, std::allocator<int> >::begin() [184]
