Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [138]
[137]    0.0    0.00    0.00     624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [137]
-----------------------------------------------
                0.00    0.00     624/624         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [236]
[138]    0.0    0.00    0.00     624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [138]
                0.00    0.00     624/624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [137]
-----------------------------------------------
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [140]
[139]    0.0    0.00    0.00     623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [139]
-----------------------------------------------
                0.00    0.00     623/623         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [236]
[140]    0.0    0.00    0.00     623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [140]
                0.00    0.00     623/623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [139]
-----------------------------------------------
                0.00    0.00     456/456         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [161]
[141]    0.0    0.00    0.00     456         double* std::__niter_base<double*>(double*) [141]
-----------------------------------------------
                0.00    0.00       3/405         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [216]
                0.00    0.00     201/405         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
                0.00    0.00     201/405         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [146]
[142]    0.0    0.00    0.00     405         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [142]
-----------------------------------------------
                0.00    0.00     400/400         std::vector<int, std::allocator<int> >::clear() [144]
[143]    0.0    0.00    0.00     400         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [143]
                0.00    0.00     396/1000439     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [88]
                0.00    0.00     396/1000401     void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [91]
-----------------------------------------------
                0.00    0.00     200/400         calculateTotalPopSpec(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [60]
                0.00    0.00     200/400         calculateCellPop(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [71]
[144]    0.0    0.00    0.00     400         std::vector<int, std::allocator<int> >::clear() [144]
                0.00    0.00     400/400         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [143]
-----------------------------------------------
                0.00    0.00      76/228         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [167]
                0.00    0.00     152/228         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [155]
[145]    0.0    0.00    0.00     228         __gnu_cxx::new_allocator<double>::max_size() const [145]
-----------------------------------------------
                0.00    0.00     201/201         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
[146]    0.0    0.00    0.00     201         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [146]
                0.00    0.00     201/405         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [142]
                0.00    0.00     201/487921      operator new(unsigned long, void*) [109]
-----------------------------------------------
                0.00    0.00       3/201         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [216]
                0.00    0.00     198/201         std::vector<int, std::allocator<int> >::push_back(int const&) [148]
[147]    0.0    0.00    0.00     201         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
                0.00    0.00     201/405         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [142]
                0.00    0.00     201/201         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [146]
-----------------------------------------------
                0.00    0.00       1/201         getForestCellList(int (*) [2], std::vector<int, std::allocator<int> >&) [228]
                0.00    0.00     200/201         calculateCellPop(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [71]
[148]    0.0    0.00    0.00     201         std::vector<int, std::allocator<int> >::push_back(int const&) [148]
                0.00    0.00     198/201         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [147]
                0.00    0.00       3/19          std::vector<int, std::allocator<int> >::end() [197]
                0.00    0.00       3/3           void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [216]
-----------------------------------------------
                0.00    0.00     200/200         main [1]
[149]    0.0    0.00    0.00     200         store2ColFiles(std::basic_ofstream<char, std::char_traits<char> >&, int, int) [149]
-----------------------------------------------
                0.00    0.00     200/200         main [1]
[150]    0.0    0.00    0.00     200         storeVec(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<int, std::allocator<int> >*, int, int) [150]
                0.00    0.00   10464/167846      std::vector<int, std::allocator<int> >::operator[](unsigned long) [124]
                0.00    0.00    5432/168222      std::vector<int, std::allocator<int> >::size() const [123]
-----------------------------------------------
                0.00    0.00      38/190         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [178]
                0.00    0.00     152/190         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [156]
[151]    0.0    0.00    0.00     190         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [151]
-----------------------------------------------
                0.00    0.00       7/159         std::vector<double, std::allocator<double> >::~vector() [212]
                0.00    0.00      68/159         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [69]
                0.00    0.00      84/159         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [67]
[152]    0.0    0.00    0.00     159         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [152]
-----------------------------------------------
                0.00    0.00     152/152         std::vector<double, std::allocator<double> >::max_size() const [154]
[153]    0.0    0.00    0.00     152         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [153]
-----------------------------------------------
                0.00    0.00     152/152         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [70]
[154]    0.0    0.00    0.00     152         std::vector<double, std::allocator<double> >::max_size() const [154]
                0.00    0.00     152/152         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [153]
                0.00    0.00     152/152         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [156]
-----------------------------------------------
                0.00    0.00     152/152         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [156]
[155]    0.0    0.00    0.00     152         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [155]
                0.00    0.00     152/228         __gnu_cxx::new_allocator<double>::max_size() const [145]
-----------------------------------------------
                0.00    0.00     152/152         std::vector<double, std::allocator<double> >::max_size() const [154]
[156]    0.0    0.00    0.00     152         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [156]
                0.00    0.00     152/152         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [155]
                0.00    0.00     152/190         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [151]
-----------------------------------------------
                0.00    0.00      68/152         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [69]
                0.00    0.00      84/152         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [67]
[157]    0.0    0.00    0.00     152         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [157]
                0.00    0.00     152/152         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [158]
-----------------------------------------------
                0.00    0.00     152/152         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [157]
[158]    0.0    0.00    0.00     152         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [158]
